username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
Itravelalot1981,Illinois,Joined in Aug 2009,172,158,46,0,[],0,[]
TMGS,Cheltenham,Joined in Mar 2008,19,14,13,0,[],0,[]
cgtaylor89,"Indianapolis, Indiana",Joined in Nov 2008,1,1,1,0,[],0,[]
Flydog66,"Miami, Florida",Joined in Feb 2008,137,137,71,0,[],0,[]
HGH1,"Copenhagen, Denmark",Joined in Feb 2009,53,40,9,1,['Jan_Bjerre_Aagesen'],0,[]
hmiranda,"Victoria, Canada",Joined in Oct 2008,103,103,42,1,['maiaracosenza'],4,[]
dissolvedgirl,California,Joined in Apr 2006,318,246,167,0,[],0,[]
JamesT83Edin,"Edinburgh, United Kingdom",Joined in Jun 2010,142,62,42,0,[],0,[]
Inverness820,"Paisley, United Kingdom",Joined in Mar 2010,99,83,50,0,[],0,[]
Milclau,"Villa de Leyva, Colombia",Joined in Feb 2009,366,334,130,0,[],0,[]
goodeye67,"Colorado Springs, Colorado",Joined in Aug 2010,82,76,32,0,[],0,[]
Brisbanegirl22,Brisbane,Joined in Apr 2010,270,123,97,0,[],0,[]
DrJHyde,"Dedham, Massachusetts",Joined in Aug 2012,53,36,8,0,[],0,[]
Swansong64,"Appleton, WI",Joined in Jun 2014,4,4,2,0,[],0,[]
PaoloComo83,"Barcelona, Spain",Joined in Aug 2010,573,329,107,0,[],0,[]
taxprovt,"Middlebury, Vermont",Joined in Sep 2005,38,36,18,0,[],0,[]
IAmTSha,"Wiesbaden, Germany",Joined in Jul 2009,102,102,36,0,[],0,[]
mb_sb_11,"Ehrendingen, Switzerland",Joined in Oct 2011,54,45,33,0,[],0,[]
Maria_sunshine2109,"Moscow, Russia",Joined in Jan 2012,421,119,72,0,[],0,[]
sttimwoz,Massachusetts,Joined in May 2004,5,5,22,0,[],0,[]
jo_os739,,Joined in Jun 2010,27,27,9,0,[],0,[]
frazfraz,"London, United Kingdom",Joined in Oct 2008,11,11,18,0,[],0,[]
hhmep,"Uxbridge, Canada",Joined in Nov 2009,7,7,3,0,[],0,[]
V6206LNdavida,"Brighton, United Kingdom",Joined in Jan 2008,31,30,6,0,[],0,[]
Yuri_Capi,"Evora, Portugal",Joined in Aug 2011,429,159,90,0,[],0,[]
SEETHEBEST,"Arlington, VA",Joined in Mar 2010,228,221,129,0,[],0,[]
PPJGPJ,"Dunedin, Florida",Joined in Jun 2011,231,121,98,0,[],0,[]
MrsHollyGolightly,"Ascot, United Kingdom",Joined in Jun 2010,5,2,0,0,[],0,[]
ScottLarsen,"New Westminster, Canada",Joined in Jan 2010,30,16,22,0,[],0,[]
Tuuli,"Helsinki, Finland",Joined in Dec 2004,439,35,59,2,"['DLindert', 'pinkitkorkokengat']",0,[]
hildeg,"Moelv, Norway",Joined in Feb 2010,106,77,74,1,['ottgri'],0,[]
viking0,"Copenhagen, Denmark",Joined in Jul 2007,296,55,98,2,"['JaneRigtrup', 'J9908SOjacks']",19,[]
Calif_wino,"Fresno, California",Joined in May 2012,162,162,39,0,[],0,[]
stephaniequek,singapore,Joined in Mar 2010,75,31,19,0,[],0,[]
marithbk,"Laerdalsoyri, Norway",Joined in Feb 2009,116,110,24,2,[],4,"['halvora', 'irenem_landt', 'LarsG663', 'bj_rgu']"
melvinius,"Chevy Chase, Maryland",Joined in Apr 2006,46,43,23,0,[],0,[]
BentDenmark,"Randers, Denmark",Joined in Mar 2006,307,305,173,0,[],0,[]
RConlan,"Gorebridge, United Kingdom",Joined in Jun 2008,2,2,3,0,[],0,[]
foodloving,"Seogwipo, South Korea",Joined in May 2009,115,51,38,1,[],0,[]
BravoZuluRomeo,"Budapest, Hungary",Joined in Apr 2010,11,9,3,0,[],0,[]
CoupleOhio,Ohio,Joined in Jun 2008,16,7,10,0,[],0,[]
ernestolima,Lima,Joined in Aug 2009,2,2,1,0,[],0,[]
Natasha_12Trip,"Copenhagen, Denmark",Joined in Sep 2015,3,3,0,0,[],0,[]
BobSafth,"Stockholm, Sweden",Joined in Dec 2017,27,27,3,0,[],0,[]
Yasemenmuge,,Joined in Jul 2019,4,4,4,0,[],0,[]
irunnk,"Tromso, Norway",Joined in Jan 2013,1,1,0,0,[],0,[]
CGAyko,,Joined in Jan 2019,1,1,0,0,[],0,[]
brianS1,Winnipeg,Joined in Mar 2006,161,155,90,1,['jpmad27'],0,[]
110_bettinageoffrey,,Joined in May 2019,1,1,3,0,[],0,[]
matt911,"Parma, Italy",Joined in Jun 2017,160,155,54,0,[],0,[]
swissroo,"Melbourne, Australia",Joined in Feb 2019,43,30,32,0,[],0,[]
968redc,"Copenhagen, Denmark",Joined in Apr 2014,68,34,23,0,[],0,[]
86camillaa,"Glostrup, Denmark",Joined in Aug 2018,238,26,48,1,['Loumse'],0,[]
Sreinyer,"Boortmeerbeek, Belgium",Joined in Jul 2011,201,189,89,1,['Schollekes'],0,[]
wallstromsimon,"Lund, Sweden",Joined in May 2016,113,92,14,0,[],0,[]
CandourSense,"Oxford, United Kingdom",Joined in Aug 2009,57,57,13,0,[],0,[]
102christopherk,"London, United Kingdom",Joined in Aug 2014,22,22,9,0,[],0,[]
ovus00,"Sheffield, United Kingdom",Joined in May 2016,6,2,2,0,[],0,[]
vincentc128,,Joined in Aug 2015,31,15,15,0,[],0,[]
Gardenguru15,"Needham Market, United Kingdom",Joined in Jun 2011,88,75,25,0,[],0,[]
tobiasg455,"Munich, Germany",Joined in Aug 2012,3,3,0,0,[],0,[]
perkalkyl,,Joined in Sep 2013,17,16,9,0,[],0,[]
ClairePJ6,"Perth, Australia",Joined in Apr 2018,8,8,2,0,[],0,[]
Aberdane,"Copenhagen, Denmark",Joined in Jan 2011,218,160,118,0,[],0,[]
AsTheFoodieTravels,"London, United Kingdom",Joined in Oct 2009,2,2,0,0,[],0,[]
534jacobj,"Malmö, Sweden",Joined in Jul 2016,16,11,12,0,[],0,[]
W3300DUmariel,Nuuk,Joined in Jun 2012,44,33,9,0,[],0,[]
davidhC3029DH,"Salisbury, United Kingdom",Joined in Feb 2015,126,126,83,0,[],1,[]
AugustoN475,"Barcelona, Spain",Joined in Jun 2013,276,215,73,2,"['leo-experience', 'CarmenRuiz-Chena']",0,[]
Snelling71,"Copenhagen, Denmark",Joined in Apr 2011,111,91,46,0,[],0,[]
daguma86,"Berlin, Germany",Joined in Mar 2008,66,55,53,2,"['edgar_bove', 'Benjicampoverde']",0,[]
msa0019,"Toronto, Canada",Joined in Sep 2010,24,18,7,0,[],0,[]
PatrickonTA,"Frankfurt, Germany",Joined in Aug 2016,92,83,50,0,[],0,[]
reniushkaN,,Joined in Oct 2007,35,22,10,0,[],0,[]
867carll,"Lund, Sweden",Joined in Mar 2017,8,8,1,0,[],0,[]
21iainb,"Glasgow, United Kingdom",Joined in Sep 2017,6,6,0,0,[],0,[]
Hearthstone1,"Toronto, Canada",Joined in May 2009,110,64,15,0,[],0,[]
TlS_BUT_A_SCRATCH,,Joined in Aug 2017,10,10,1,0,[],0,[]
UESfoodie,"New York City, New York",Joined in Feb 2009,121,113,79,0,[],0,[]
946billp,"Fort Worth, Texas",Joined in Sep 2013,44,41,20,0,[],0,[]
teamseims,,Joined in Jul 2015,10,7,3,0,[],0,[]
Jmpie1,"Cork, Ireland",Joined in Nov 2010,2,2,0,0,[],0,[]
charlotten684,"Hillerod, Denmark",Joined in Jul 2008,35,23,6,1,['louisesskni'],0,[]
nicolas1103nv,"Copenhagen, Denmark",Joined in Aug 2014,11,11,1,0,[],0,[]
Evaarnars,"Reykjavik, Iceland",Joined in Sep 2012,9,9,5,0,[],0,[]
Claire_twinkle,"London, United Kingdom",Joined in Apr 2009,16,4,1,0,[],0,[]
729pierrev,"Copenhagen, Denmark",Joined in Aug 2015,175,87,34,0,[],1,[]
T8848BNstephens,"Sydney, Australia",Joined in Oct 2014,54,46,41,0,[],0,[]
cristinap131,"Oulu, Finland",Joined in Jul 2014,12,12,4,0,[],0,[]
charliehf,"Copenhagen, Denmark",Joined in Nov 2016,23,11,1,0,[],0,[]
nepokitchen,"Stockholm, Sweden",Joined in Apr 2014,158,139,49,0,[],0,[]
JezAr60,"Buckinghamshire, United Kingdom",Joined in Feb 2012,51,44,29,0,[],0,[]
markov903,"Brussels, Belgium",Joined in Jun 2015,1,1,0,0,[],0,[]
J0hn_travel,Denmark,Joined in Jul 2008,209,134,42,0,[],0,[]
Bun8,"London, United Kingdom",Joined in Mar 2013,11,9,2,0,[],0,[]
DandylionMind,"Copenhagen, Denmark",Joined in Jun 2010,38,14,17,3,"['leo-experience', 'edgeofchaos', 'robertopZ5254ZC']",0,[]
lottawidell,,Joined in Jan 2013,98,22,13,1,[],0,[]
FfRrGg,,Joined in Mar 2013,37,17,5,0,[],0,[]
Markenzeichen,,Joined in Dec 2014,15,15,6,0,[],0,[]
skylt,"Encamp, Andorra",Joined in Sep 2011,156,145,44,0,[],0,[]
stiffoman,"St. Albans, United Kingdom",Joined in Nov 2012,73,73,43,0,[],0,[]
massimomanilo,"Copenhagen, Denmark",Joined in Dec 2010,114,105,70,0,[],0,[]
Jayce1964,"Amsterdam, The Netherlands",Joined in Sep 2007,309,171,160,3,"['dinom2013', 'Rosssssss', 'Bak-kuss']",0,[]
Chatzilette,"Annecy, France",Joined in Jul 2012,54,31,27,0,[],0,[]
Lukim_58,"Brisbane, Australia",Joined in Jul 2013,122,47,25,0,[],0,[]
gheinzel,"Wettingen, Switzerland",Joined in Sep 2010,248,55,55,0,[],0,[]
EaglesFan11,"Philadelphia, Pennsylvania",Joined in Aug 2015,302,168,46,0,[],0,[]
chaerani,"Singapore, Singapore",Joined in Dec 2006,10,9,3,0,[],0,[]
FamilienK,"Naestved, Denmark",Joined in Dec 2012,133,54,39,1,['pradaypatel'],0,[]
BHolmes_2907,"Newbury, United Kingdom",Joined in Aug 2010,16,16,9,0,[],0,[]
bernbom,"Hoersholm, Denmark",Joined in Jan 2008,170,99,79,4,[],5,"['NatGeo', 'SeriousEats', 'Loumse', '768gertc', '503jeanettej']"
TonyandChris43,"The Royal Town of Sutton Coldfield, United Kingdom",Joined in Jul 2011,463,122,97,2,"['farmerj2015', 'A25zB']",0,[]
blynam,"Barcelona, Spain",Joined in Jan 2011,401,393,181,1,[],0,[]
lucycrye,"Altrincham, United Kingdom",Joined in Jun 2012,100,99,53,0,[],0,[]
YKT,Moscow,Joined in May 2009,49,48,22,0,[],0,[]
LuisaLourenco,"Luxembourg City, Luxembourg",Joined in Sep 2009,143,128,25,0,[],0,[]
569gautierg,"Copenhagen, Copenhagen, Denmark",Joined in Dec 2012,46,46,31,2,"['sofusgs', 'WIL0206']",0,[]
Mette_MarieMM,"Copenhagen, Denmark",Joined in Feb 2011,7,7,3,0,[],0,[]
noodle1976,"Blacksburg, Virginia",Joined in Feb 2011,136,136,42,0,[],0,[]
Martinhaupt,"Copenhagen, Denmark",Joined in May 2008,33,26,3,0,[],0,[]
Steinthor,Iceland,Joined in Jan 2009,251,187,170,2,[],0,[]
trudyls,,Joined in Mar 2012,20,15,4,0,[],0,[]
Ostergaard,"New York City, New York",Joined in Aug 2010,117,107,48,0,[],0,[]
BorisVino,"Cleveland, Ohio",Joined in Feb 2007,337,158,63,7,[],4,"['NatGeo', 'CNTraveler', 'tatianapW8317WD', 'ksenijat2014']"
subterranean1981,"Copenhagen, Denmark",Joined in Jun 2008,58,50,15,1,['sevensilver'],0,[]
Lcquinn,,Joined in Oct 2010,255,232,104,0,[],0,[]
StockholmPeters,Stockholm,Joined in Sep 2008,42,37,9,0,[],0,[]
AndySims,"Copenhagen, Denmark",Joined in Sep 2008,18,17,22,0,[],0,[]
Leisure_Traveller13,Antwerp,Joined in Jan 2008,59,32,27,0,[],0,[]
Kirsten_Holst,"Odder, Denmark",Joined in Jul 2011,120,108,41,1,['ThomasR1900'],0,[]
546silviaf,"New York City, New York",Joined in Jul 2014,81,46,81,0,[],0,[]
Joe870,"New York City, New York",Joined in Oct 2011,11,6,1,0,[],0,[]
SteveKornblit,"New York City, New York",Joined in Jul 2014,7,1,0,0,[],0,[]
tokel943,"Frederiksberg, Denmark",Joined in Dec 2014,15,13,1,0,[],0,[]
simonrip,Oxford,Joined in Oct 2006,54,52,35,0,[],0,[]
633steffenh,"Barcelona, Spain",Joined in Jul 2012,7,7,4,0,[],0,[]
936perg,,Joined in May 2015,23,22,10,0,[],0,[]
GreggS18,"San Diego, California",Joined in Nov 2012,70,53,21,1,[],0,[]
Alexvotre,Moscow,Joined in Jun 2011,7,7,2,1,['445EmilyA'],0,[]
PaulViki1,"Sheffield, United Kingdom",Joined in Jun 2013,67,52,17,0,[],0,[]
VanessaL3819,"Koege, Denmark",Joined in Feb 2013,12,12,12,0,[],0,[]
ChristopherC111,,Joined in Jan 2013,2,2,4,0,[],0,[]
andrithor,"Budapest, Hungary",Joined in May 2014,57,53,15,2,"['engelhart1012', 'HelgiThor83']",0,[]
Murnieks,"Fareham, United Kingdom",Joined in Nov 2008,34,34,14,0,[],0,[]
jacobr406,"Copenhagen, Denmark",Joined in May 2009,11,11,27,0,[],0,[]
palle278,"London, United Kingdom",Joined in Sep 2016,31,25,6,0,[],0,[]
HegeOslo,"Oslo, Norway",Joined in Apr 2009,60,29,14,1,['Christinfromoslo'],2,"['Christinfromoslo', '0anettew']"
NielsFrank,Copenhagen,Joined in May 2009,14,14,1,0,[],0,[]
katrineCPH,"Copenhagen, Denmark",Joined in Mar 2005,905,145,228,4,"['beinloveart', 'susanaj891', 'Scenic826950', 'Sonia_PGM']",0,[]
247javia,,Joined in Oct 2020,5,1,0,0,[],0,[]
CrimeLord,"Buckinghamshire, United Kingdom",Joined in Aug 2019,7,7,2,0,[],0,[]
Katrina308763,,Joined in Nov 2011,4,2,0,1,[],0,[]
Semlohjd,,Joined in Sep 2011,41,36,14,0,[],0,[]
Ladyjester1983,"London, United Kingdom",Joined in Aug 2008,141,55,25,0,[],0,[]
Lilliando,"Poulton Le Fylde, United Kingdom",Joined in Jul 2005,113,100,72,0,[],0,[]
KjellP61,,Joined in Nov 2012,1,1,0,0,[],0,[]
smilesadvisor008,"Henley-on-Thames, United Kingdom",Joined in Feb 2020,9,2,0,0,[],0,[]
Parky1974,"Wakefield, United Kingdom",Joined in Aug 2012,443,249,94,0,[],1,['simonpwilkes']
WanderingJC,"Folkestone, United Kingdom",Joined in Dec 2016,81,57,8,0,[],0,[]
Cesaretome,"London, United Kingdom",Joined in Aug 2012,804,201,99,0,[],0,[]
Joseppe68,"London, United Kingdom",Joined in Mar 2014,81,67,20,0,[],0,[]
IrisT0506,"Hong Kong, China",Joined in Apr 2013,7,7,1,0,[],10,[]
carlb0161,"Banbury, United Kingdom",Joined in Aug 2011,191,158,88,0,[],0,[]
Luna0114,,Joined in Oct 2019,32,21,25,0,[],0,[]
tsiamkik,"Kavala, Greece",Joined in Mar 2013,45,42,30,0,[],0,[]
JimTheWeatherman,"Woking, United Kingdom",Joined in Oct 2012,27,24,28,0,[],3,"['LisaPen2014', 'stevek710', 'rugbyh']"
DayTrip740150,"Copenhagen, Denmark",Joined in Nov 2017,2,2,3,0,[],0,[]
marianneb760,"Rotterdam, The Netherlands",Joined in Aug 2016,22,19,20,0,[],0,[]
debgibsonart,,Joined in Oct 2009,2,2,0,0,[],0,[]
Climber09755785374,,Joined in Jul 2019,3,3,2,0,[],0,[]
FoodScientist23,United Kingdom,Joined in Aug 2019,5,3,0,0,[],0,[]
A7349QNdavidj,,Joined in Nov 2018,2,2,0,0,[],0,[]
valentinesvoyages,"Budapest, Hungary",Joined in Aug 2019,4,3,0,0,[],0,[]
GlobeTrotting527710,"Kuala Lumpur, Malaysia",Joined in Apr 2014,7,2,1,0,[],0,[]
Antelope2,,Joined in Feb 2013,31,27,9,0,[],0,[]
Jetlagged55,"Brighton, United Kingdom",Joined in Jun 2011,282,267,135,0,[],0,[]
dalybb,"Escondido, California",Joined in Mar 2018,10,10,13,0,[],0,[]
Ben_Cornell,"Bergen, Norway",Joined in Aug 2011,52,52,45,0,[],0,[]
Sally401,"Singapore, Singapore",Joined in Jun 2011,198,198,89,0,[],0,[]
Passport570585,"Franz Josef, New Zealand",Joined in Apr 2015,34,16,7,0,[],0,[]
319guyw,"Salisbury, United Kingdom",Joined in Apr 2015,32,22,8,0,[],0,[]
robinginVA,Leesburg,Joined in Apr 2013,5,5,2,0,[],0,[]
cbjim,"Sonoma, California",Joined in Jun 2006,67,49,87,0,[],0,[]
hopj3p,"Geneva, Switzerland",Joined in Aug 2010,103,103,88,0,[],0,[]
j_travels_1999,"Amsterdam, The Netherlands",Joined in Jul 2014,407,341,218,2,"['861yuanc', 'emilyb2712016']",3,[]
EdinburghFan2014,"Edinburgh, United Kingdom",Joined in Sep 2014,11,10,5,0,[],0,[]
DanielM826,"Kilmarnock, United Kingdom",Joined in Apr 2012,31,29,14,0,[],2,"['VisitScotland', 'francescol805']"
WanderingWelshy,"Wetherby, United Kingdom",Joined in Jun 2007,6,6,2,0,[],0,[]
romainredm,"Luxembourg City, Luxembourg",Joined in Oct 2015,1,1,0,0,[],0,[]
LarryR9897,"Baltimore, Maryland",Joined in Jan 2014,28,28,9,0,[],0,[]
Hibiscushibs,,Joined in Oct 2017,2,2,0,0,[],0,[]
Garnea,"Oakland, California",Joined in Dec 2009,21,17,8,0,[],0,[]
580roxannes,"Lexington Park, Maryland",Joined in May 2015,8,8,3,0,[],0,[]
sophier422,"Leicester, United Kingdom",Joined in Feb 2015,100,29,19,0,[],0,[]
ImusUbique,"Chicago, Illinois",Joined in Jan 2006,59,52,15,0,[],0,[]
ANNPjonathan,"Brighton, United Kingdom",Joined in Mar 2013,13,7,10,0,[],2,[]
FabAlpes,France,Joined in Aug 2018,12,12,7,0,[],0,[]
Bexandco,"Greater Manchester, United Kingdom",Joined in Mar 2009,542,181,81,0,[],0,[]
Chazwick,"Sutton, United Kingdom",Joined in Jan 2010,59,56,14,0,[],0,[]
JMLIEB,"Antwerp, Belgium",Joined in Jan 2012,10,10,5,0,[],0,[]
GabrielaPrandini,"Dublin, Ireland",Joined in Jan 2013,4,4,1,1,['mfbeira'],0,[]
Baioba25,,Joined in Jan 2019,1,1,0,0,[],0,[]
BBVeniceFL,"Venice, Florida",Joined in Mar 2010,320,320,210,0,[],0,[]
TravellingDuchess,"North Hampton, New Hampshire",Joined in Feb 2013,989,655,255,3,[],0,[]
AustinTay,"Hong Kong, China",Joined in May 2010,65,53,33,0,[],0,[]
Casper_f123,,Joined in Sep 2014,13,12,8,0,[],0,[]
jennyma9,"Toronto, Canada",Joined in Nov 2018,131,50,46,0,[],0,[]
DrRich4BNA,"Nashville, Tennessee",Joined in Jan 2009,200,109,34,0,[],0,[]
547rossmariac,"Fairy Meadow, Australia",Joined in Jun 2015,25,8,2,0,[],0,[]
Cruiser03840488286,,Joined in Nov 2018,1,1,1,0,[],0,[]
530fabiog,"Modena, Italy",Joined in Feb 2013,68,44,38,0,[],0,[]
KLMatsalleh,"London, United Kingdom",Joined in Aug 2014,46,38,11,0,[],0,[]
904terjeh,,Joined in Nov 2018,2,2,1,0,[],0,[]
curiositytrips,"New York City, New York",Joined in Feb 2012,28,28,23,0,[],0,[]
xxxx42,"Hong Kong, China",Joined in Oct 2016,19,19,6,0,[],0,[]
Lance5,"Sydney, Australia",Joined in Dec 2012,19,10,14,0,[],0,[]
Double64Double,San Francisco,Joined in Sep 2012,377,359,87,0,[],0,[]
kevinjm_101,"Los Angeles, California",Joined in Apr 2017,39,32,6,0,[],0,[]
Joyce_7t,,Joined in Aug 2014,434,345,241,2,"['pulaj2019', 'cw038290']",0,[]
Nata1717,"San Jose, California",Joined in Jul 2008,86,76,42,1,['558olgay'],15,[]
AlanJL61,"Cape Town Central, South Africa",Joined in Nov 2011,86,76,34,1,['Bikegologist'],0,[]
nardiagolder,"Surfers Paradise, Australia",Joined in Mar 2011,174,66,20,1,[],0,[]
554frac,"Rome, Italy",Joined in Aug 2014,26,26,10,0,[],0,[]
Manatee015,"Milledgeville, Georgia",Joined in Mar 2014,49,49,17,0,[],0,[]
ninasindre,"Trondheim, Norway",Joined in Sep 2018,9,9,6,0,[],0,[]
62Kathy52,"Melbourne, Australia",Joined in Oct 2009,156,156,28,0,[],0,[]
LesRuhrmund,"Cape Town Central, South Africa",Joined in Mar 2005,172,126,127,1,[],0,[]
YingyingS696,"New York City, New York",Joined in Jun 2013,25,7,3,0,[],0,[]
Amiaheartley,"London, United Kingdom",Joined in Sep 2009,260,94,52,1,[],1,['louisebC8859UX']
luxusbierger2,"Luxembourg City, Luxembourg",Joined in Nov 2015,39,35,6,0,[],0,[]
tatafoodtour,"Bangkok, Thailand",Joined in Aug 2018,51,17,1,1,[],1,[]
edo2019,"Vitoria-Gasteiz, Spain",Joined in Aug 2016,62,62,37,0,[],0,[]
Chgotourist,Chicago,Joined in Sep 2007,178,71,60,0,[],0,[]
Fpny,"New York City, New York",Joined in Jan 2010,388,163,168,1,[],1,['CruiseCritic']
David-from-CT,"Hebron, Connecticut",Joined in Jul 2005,86,74,51,2,"['lovem851', '94terrilynnr']",0,[]
ReiseReiseCH,Switzerland,Joined in Aug 2005,208,144,75,0,[],0,[]
Emanuelsen2511,"Copenhagen, Denmark",Joined in Apr 2008,111,91,31,1,[],0,[]
fatpig2,"Oxford, United Kingdom",Joined in Jan 2017,5,5,1,0,[],0,[]
cp076,,Joined in Jul 2011,157,156,60,0,[],0,[]
GiuliaGanora,"Casale Monferrato, Italy",Joined in Mar 2016,26,24,6,0,[],0,[]
annlemas55,"Jersey, United Kingdom",Joined in Feb 2015,113,110,63,0,[],0,[]
lola322,"South Melbourne, Australia",Joined in Oct 2015,15,15,8,0,[],0,[]
GeorgeR552,"Seattle, Washington",Joined in Mar 2012,125,104,99,0,[],1,[]
SimpkyKya,,Joined in Sep 2016,166,32,8,0,[],0,[]
Traveldiva36,"Bluffton, South Carolina",Joined in Jan 2009,251,185,68,0,[],0,[]
VERONICAtho,"Alton, United Kingdom",Joined in Nov 2011,317,317,147,1,[],0,[]
milliem81,"Looe, United Kingdom",Joined in Oct 2013,12,12,17,0,[],0,[]
nportillo,"Seattle, Washington",Joined in Aug 2007,113,88,74,5,[],0,[]
aandj7,"Maidenhead, United Kingdom",Joined in Jun 2007,210,194,131,0,[],0,[]
collegefield,"Llantwit Major, United Kingdom",Joined in Nov 2008,363,266,213,0,[],0,[]
913gordons,"Sheffield, United Kingdom",Joined in Oct 2014,451,210,81,0,[],0,[]
Puk-and-Pis,"Sunningdale, United Kingdom",Joined in Apr 2018,31,24,4,1,['DarjaBoch'],0,[]
KamilandPatty,"New Providence, New Jersey",Joined in Apr 2011,217,174,51,0,[],0,[]
jcabreraperez,"San Sebastian de los Reyes, Spain",Joined in Sep 2014,51,50,7,2,[],1,[]
WLN,UK,Joined in Mar 2008,6,6,5,0,[],0,[]
jamestN6470DX,"London, United Kingdom",Joined in Jul 2015,4,4,0,0,[],0,[]
JonnyFatboy,"Dorchester, United Kingdom",Joined in Jan 2018,53,53,39,0,[],0,[]
189gava,"Dublin, Ireland",Joined in Apr 2009,3,3,0,0,[],0,[]
Chrisb131084,"London, United Kingdom",Joined in Oct 2014,110,46,38,0,[],0,[]
485bramd,"Amsterdam, The Netherlands",Joined in Nov 2016,1,1,0,0,[],0,[]
hazelm985,Falkirk,Joined in Feb 2014,38,21,24,0,[],0,[]
Rosey191,"Long Whatton, United Kingdom",Joined in Jun 2013,71,57,30,1,[],0,[]
YuriLondon,London,Joined in Jul 2008,32,11,4,0,[],0,[]
789JoD789,"Tournai, Belgium",Joined in May 2013,16,12,5,0,[],0,[]
erikochhana,"Stockholm, Sweden",Joined in May 2017,40,5,1,1,['Eva57a'],0,[]
G567AAmarkh,"Edinburgh, United Kingdom",Joined in Oct 2014,181,102,94,0,[],0,[]
ConnRa,"Trophy Club, Texas",Joined in Dec 2011,66,64,55,0,[],0,[]
mike2222Southampton,Southampton,Joined in Apr 2010,155,128,40,0,[],0,[]
Nigel18562,"London, United Kingdom",Joined in Oct 2012,42,27,54,0,[],1,['timeagain']
MarleenV675,,Joined in Nov 2013,1,1,0,0,[],0,[]
liliapull1,Denmark,Joined in Dec 2017,1,1,0,0,[],0,[]
NellieGoesNightly,"Reading, United Kingdom",Joined in Mar 2016,12,12,11,0,[],0,[]
marc_balanon,"Manila, Philippines",Joined in Jun 2015,48,23,9,0,[],0,[]
janv157,"Zwolle, The Netherlands",Joined in Aug 2011,205,147,116,0,[],0,[]
153gaiac,,Joined in Oct 2015,10,10,6,0,[],0,[]
jonasg,"Kristiansand, Norway",Joined in Feb 2008,68,68,29,0,[],0,[]
barman_john,"Bonnybridge, United Kingdom",Joined in Apr 2009,70,47,20,0,[],0,[]
karenoholmes,"Chicago, Illinois",Joined in Nov 2016,1,1,0,0,[],0,[]
MsLBL,"Sebastopol, California",Joined in Jul 2008,141,140,30,0,[],0,[]
gemmaallman41,"Churchville, Virginia",Joined in Oct 2008,22,22,0,0,[],0,[]
Ghentfreak,"Hanoi, Vietnam",Joined in Aug 2013,289,288,111,4,"['davemulder1982', 'mikechang889', '122hilder', 'Ishwor1983']",0,[]
Micha821,Switzerland,Joined in Sep 2016,41,35,48,0,[],0,[]
aligodwin,"Witney, United Kingdom",Joined in Jul 2015,6,6,0,0,[],0,[]
Ulimat1,"Molnlycke, Sweden",Joined in Jan 2008,61,49,8,0,[],0,[]
jore4,"Philadelphia, Pennsylvania",Joined in Jun 2016,10,10,0,0,[],0,[]
higonnet,Paris,Joined in Jan 2008,112,98,27,0,[],0,[]
anderskinding315923,"Stockholm, Sweden",Joined in Nov 2009,25,23,6,0,[],0,[]
Ranke,"Bangor, Maine",Joined in Nov 2005,698,284,230,0,[],0,[]
ahnamiko,"San Francisco, California",Joined in Jul 2017,3,3,0,0,[],0,[]
Kimbo646,"Melbourne, Australia",Joined in Aug 2009,35,35,4,0,[],2,"['trishd752', 'sandramW9432GQ']"
nckun8,"Staten Island, New York",Joined in Aug 2013,512,198,48,1,[],3,"['Tripadvisor', 'TravelChannel', 'RetireandTravel']"
654jendress,"Cleveland, Ohio",Joined in Sep 2014,74,40,10,0,[],0,[]
pugdoggy5,"Liverpool, United Kingdom",Joined in Feb 2007,978,389,187,0,[],0,[]
133sofiar,"Eskilstuna, Sweden",Joined in Jun 2017,4,3,0,0,[],0,[]
bollinway,"Greater Manchester, United Kingdom",Joined in Oct 2012,67,67,47,0,[],0,[]
516beckyj,,Joined in Oct 2016,89,52,31,0,[],0,[]
Baumi743,"Gaweinstal, Austria",Joined in Jun 2006,15,15,2,0,[],0,[]
doreene722,"Reading, United Kingdom",Joined in Apr 2015,8,8,6,0,[],0,[]
Pumpkin1956,,Joined in Dec 2013,1,1,1,0,[],0,[]
emperatrizkh,,Joined in May 2016,25,8,4,0,[],0,[]
Wendy-CakeTurners,"Lumberton, Texas",Joined in Aug 2010,192,120,65,1,[],0,[]
alviemsw,"San Jose, California",Joined in May 2013,223,206,207,0,[],0,[]
SabrinaT2205,,Joined in Jul 2016,5,2,0,1,['025lucyt'],0,[]
rsscmh,"Columbus, Ohio",Joined in Nov 2016,8,8,5,0,[],0,[]
358fayet,,Joined in Jul 2009,26,23,7,0,[],0,[]
bikecobb,"Atlanta, Georgia",Joined in Oct 2013,115,80,27,0,[],0,[]
Lynnic12,Soton,Joined in Jun 2012,68,62,34,0,[],0,[]
286annek,"Nurmijarvi, Finland",Joined in May 2014,17,17,6,1,[],5,[]
